filename,pred_prob,yuri_norm_line,yuri_norm_actpsy,weighted,aid,vid
2537_95891,0.0013768677666984,0.0512465373961218,0.0102171136653895,0.0172217932453945,2537,95891
2537_96842,0.0029680877645899,0.0484764542936288,0.0076628352490421,0.0170900724717467,2537,96842
2537_98074,0.0002599662441457,0.0664819944598338,0.0319284802043422,0.0232934261048717,2537,98074
2537_101028,0.00027246861729,0.0650969529085872,0.0217113665389527,0.0218637036968454,2537,101028
2537_102384,0.0001831755837062,0.0983379501385041,0.0063856960408684,0.0302498599958617,2537,102384
2537_103870,0.0002281004015074,0.0637119113573407,0.0012771392081736,0.019378147568924,2537,103870
2537_108380,0.0002297799923122,0.0290858725761772,0.0191570881226053,0.010779338580501,2537,108380
2537_110844,0.000929538487712,0.0069252077562326,0.0,0.0026352854194969,2537,110844
2537_113003,0.0010351953012103,0.0526315789473684,0.0114942528735632,0.017560016152293,2537,113003
2537_115466,0.0001824837151858,0.0180055401662049,0.0025542784163473,0.0057665801206076,2537,115466
2537_117392,0.0010288706228212,0.0013850415512465,0.0,0.0010328348390666,2537,117392
2537_119239,0.0001948374392008,0.0332409972299168,0.0,0.0100892016324955,2537,119239
2537_120402,0.0016004797456805,0.0041551246537396,0.0,0.0022068252435301,2537,120402
2537_127655,0.0001830615014995,0.0235457063711911,0.0025542784163473,0.0074289766538917,2537,127655
2537_129737,0.0001826682463177,0.0152354570637118,0.0,0.0046802380669041,2537,129737
2537_133737,0.000230798483615,0.0,0.0,0.000138479090169,2537,133737
2537_139683,0.0001870239536448,0.0290858725761772,0.0,0.00883797614504,2537,139683
2537_149682,0.0001833667087757,0.0540166204986149,0.0025542784163473,0.0165704340164846,2537,149682
2537_157350,0.0033374139945479,0.0304709141274238,0.0063856960408684,0.0117822922390427,2537,157350
2537_165372,0.0012210753051262,0.0429362880886426,0.0102171136653895,0.0146352429762074,2537,165372
2537_167254,0.0009387224241731,0.056786703601108,0.0051085568326947,0.0181101002181057,2537,167254
2541_96151,0.0045951763985979,0.1288088642659279,0.0,0.0413997651189371,2541,96151
2541_105416,0.0003813887397468,0.1343490304709141,0.0,0.0405335423851223,2541,105416
2541_113502,0.0017542176181893,0.1440443213296398,0.0051085568326947,0.0447766826530749,2541,113502
2541_113625,0.0021144099667341,0.0983379501385041,0.0,0.0307700310215916,2541,113625
2543_96323,0.0024255385162457,0.0346260387811634,0.0357598978288633,0.0154191245269827,2543,96323
2562_97163,0.9965251748515956,0.020775623268698,0.003831417624521,0.6045309336540189,2562,97163
2635_101053,0.9941280723412196,0.203601108033241,0.0587484035759897,0.6634320161723031,2635,101053
2635_104245,0.998153390786883,0.2146814404432133,0.1289910600255427,0.6761955726076481,2635,104245
2635_137533,0.9973002833979672,0.2160664819944598,0.1392081736909323,0.6771209320062115,2635,137533
2635_139773,0.9987835555547055,0.1218836565096952,0.0459770114942528,0.6404329314351571,2635,139773
2635_145272,0.9971539471273316,0.1745152354570637,0.1277139208173691,0.663418330995255,2635,145272
2651_102068,0.4097282579158863,0.1662049861495844,0.0434227330779054,0.3000407239021976,2651,102068
2651_103266,0.2576967757158587,0.1108033240997229,0.0421455938697317,0.1920736220464052,2651,103266
2651_118252,0.2696378264086411,0.1011080332409972,0.0459770114942528,0.1967128069669091,2651,118252
2651_128686,0.5486109624178571,0.1177285318559556,0.0229885057471264,0.3667839875822136,2651,128686
2651_129358,0.4729129426727958,0.1163434903047091,0.0625798212005108,0.3249087948151413,2651,129358
2651_131330,0.4942747602722976,0.0858725761772853,0.0293742017879948,0.3252640491953636,2651,131330
2651_134566,0.3372814950252941,0.2160664819944598,0.0,0.2671888416135143,2651,134566
2651_145445,0.2591252373407705,0.0844875346260387,0.0025542784163473,0.1810768306339086,2651,145445
2659_102498,0.0245407329780162,0.0166204986149584,0.0012771392081736,0.0198383032921146,2659,102498
2661_102547,0.9996409173354734,0.3240997229916897,0.2464878671775223,0.7216632540165433,2661,102547
2680_103564,0.9972193614390245,0.2534626038781163,0.1877394636015325,0.6931443443870028,2680,103564
2685_103754,0.8151158224546037,0.2202216066481994,0.090676883780332,0.5642036638452552,2685,103754
2685_112425,0.9228785948681636,0.1163434903047091,0.0498084291187739,0.5936110469241882,2685,112425
2685_151310,0.9044539614834656,0.1412742382271468,0.0945083014048531,0.5945054784987086,2685,151310
2689_104058,0.9996067501895736,0.0,0.334610472541507,0.6332250973678948,2689,104058
2734_106844,0.0224078881908454,0.1952908587257617,0.0523627075351213,0.0772682612857478,2734,106844
2734_119201,0.1406729444498003,0.1246537396121883,0.0459770114942528,0.1263975897029619,2734,119201
2734_138209,0.0132550809466869,0.0941828254847645,0.0025542784163473,0.0364633240550762,2734,138209
2751_107817,0.999691965957728,0.5498614958448754,0.5057471264367815,0.8153483409717777,2751,107817
2751_118989,0.9997022437625754,0.4279778393351801,0.2528735632183908,0.7535020543799383,2751,118989
2751_122070,0.999606630203666,0.3670360110803324,0.2707535121328224,0.7369501326595815,2751,122070
2751_125697,0.9979182099032552,0.389196675900277,0.3001277139208173,0.7455227001041179,2751,125697
2751_136813,0.9976007074285714,0.3725761772853186,0.2439335887611749,0.734726636518856,2751,136813
2751_141461,0.9951797039951008,0.3947368421052631,0.2656449553001276,0.7420933705586522,2751,141461
2751_148354,0.9985062614233576,0.2645429362880886,0.1762452107279693,0.696091158813238,2751,148354
2751_159480,0.9995108176392252,0.2742382271468144,0.2222222222222222,0.7042001809498016,2751,159480
2751_166872,0.9996773042070116,0.3116343490304709,0.1890166028097062,0.7121983475143188,2751,166872
2756_108273,0.1214969388264687,0.2160664819944598,0.0868454661558109,0.1464026545098002,2756,108273
2756_112633,0.3863642414045366,0.1011080332409972,0.0421455938697317,0.2663655142019943,2756,112633
2756_118972,0.2228375469925398,0.2867036011080332,0.1877394636015325,0.238487554888087,2756,118972
2756_127015,0.2464356521402812,0.2105263157894736,0.1494252873563218,0.2259618147566429,2756,127015
2756_134755,0.4840336566835743,0.4570637119113573,0.1851851851851851,0.4460578261020702,2756,134755
2756_135147,0.1679632430154773,0.1468144044321329,0.1123882503192847,0.1560610921708547,2756,135147
2756_143520,0.2809060692871197,0.1565096952908587,0.0587484035759897,0.2213713905171284,2756,143520
2756_145929,0.0454789320713827,0.1426592797783933,0.1762452107279693,0.0877096642491445,2756,145929
2756_159532,0.1464861104678679,0.1994459833795013,0.1021711366538952,0.1579425749599606,2756,159532
2756_165934,0.275148800244368,0.1883656509695291,0.1915708812260536,0.2407560635600849,2756,165934
2756_167146,0.2392631177141803,0.0720221606648199,0.0,0.1651645188279541,2756,167146
2768_109073,0.0074845823953391,0.2146814404432133,0.0664112388250319,0.0755363054526706,2768,109073
2768_116454,0.0012020417058488,0.1011080332409972,0.0510855683269476,0.0361621918285031,2768,116454
2773_109485,0.9994899238018434,0.185595567867036,0.1966794380587484,0.6750405684470917,2773,109485
2788_110290,0.9997021063345864,0.8476454293628808,0.739463601532567,0.9280612527628728,2788,110290
2792_110406,0.0005978075262323,0.1274238227146814,0.0549169859514687,0.0440775299252906,2792,110406
2792_115084,0.0042826649719912,0.1468144044321329,0.0638569604086845,0.052999616353703,2792,115084
2792_118848,0.0056101388034743,0.1329639889196676,0.0485312899106002,0.0481084089490448,2792,118848
2792_124189,0.0002166413388821,0.1274238227146814,0.0383141762452107,0.0421885492422547,2792,124189
2792_126100,0.0058660447407585,0.149584487534626,0.0753512132822477,0.0559300944330676,2792,126100
2792_127183,0.0069340069887935,0.1509695290858725,0.0498084291187739,0.0544321058309152,2792,127183
2792_135838,0.0014567267339389,0.1939058171745152,0.0791826309067688,0.0669640442833947,2792,135838
2792_137995,0.0047362554518424,0.1759002770083102,0.0983397190293741,0.0654458082765359,2792,137995
2792_139843,0.0043089635506068,0.077562326869806,0.0127713920817369,0.0271312153994795,2792,139843
2792_142600,0.0038758317993143,0.1509695290858725,0.0280970625798211,0.0504260640633324,2792,142600
2792_144990,0.0102064120688469,0.1523545706371191,0.1021711366538952,0.0620473320978333,2792,144990
2792_148556,0.0012945676384136,0.0706371191135734,0.0344827586206896,0.0254161521791891,2792,148556
2812_111584,0.9994456363345195,0.2894736842105263,0.3090676883780331,0.7174162559016729,2812,111584
2818_111814,0.0330772497839633,0.0886426592797784,0.0421455938697317,0.0506537070412846,2818,111814
2818_125018,0.004955139412654,0.1177285318559556,0.0,0.038291643204379,2818,125018
2818_127341,0.0001832357587913,0.1592797783933518,0.0076628352490421,0.0486601584981845,2818,127341
2818_130995,0.0014777217384872,0.0664819944598338,0.0,0.0208312313810424,2818,130995
2828_112677,0.9994181603030304,0.2354570637119113,0.1800766283524904,0.6882956781306406,2828,112677
2828_114310,0.9631036753846154,0.2880886426592797,0.0434227330779054,0.6686310713363437,2828,114310
2845_114050,0.0001929698657556,0.1426592797783933,0.0332056194125159,0.0462341277942229,2845,114050
2845_114071,0.0212021023729565,0.1440443213296398,0.0498084291187739,0.0609154007345432,2845,114071
2855_114552,0.0076449111817041,0.113573407202216,0.0063856960408684,0.039297538473774,2855,114552
2895_116710,0.0034523511212471,0.2008310249307479,0.1008939974457215,0.0724101178965447,2895,116710
2895_116842,0.0008034854509113,0.149584487534626,0.0600255427841634,0.0513599918093509,2895,116842
2895_117002,0.0038575095226173,0.2673130193905817,0.10727969348659,0.0932363808794038,2895,117002
2895_118770,0.0028687053593682,0.242382271468144,0.123882503192848,0.0868241549753489,2895,118770
2895_122477,0.0026152133426708,0.1994459833795013,0.0855683269476372,0.0699597557142165,2895,122477
2895_134661,0.005696811143324,0.1952908587257617,0.0817369093231162,0.0701790352360345,2895,134661
2895_150951,0.0001831866033931,0.1952908587257617,0.1430395913154533,0.0730011287113097,2895,150951
2895_153172,0.000985745411556,0.2285318559556786,0.0830140485312899,0.0774524088867661,2895,153172
2895_155026,0.0070093770754383,0.2216066481994459,0.1021711366538952,0.0809047343704862,2895,155026
2895_159563,0.0069704493587591,0.167590027700831,0.1047254150702426,0.064931819432529,2895,159563
2895_164223,0.0080820798046125,0.1648199445983379,0.0664112388250319,0.060936355144772,2895,164223
2896_116723,0.7672564067468259,0.6481994459833795,0.7292464878671774,0.7277383266298272,2896,116723
2896_116915,0.6707915902804081,0.6218836565096952,0.6385696040868454,0.6528970115298379,2896,116915
2896_117063,0.9548408176110588,0.724376731301939,0.6015325670498083,0.8503707666621978,2896,117063
2896_117226,0.7502548610935793,0.6634349030470914,0.6079182630906768,0.7099752138793426,2896,117226
2896_127444,0.7890916245545772,0.3545706371191136,0.5376756066411239,0.6335937265325927,2896,127444
2896_149574,0.7467771678681805,0.6343490304709141,0.5057471264367815,0.6889457225058607,2896,149574
2896_154846,0.9579124619440652,0.5429362880886427,0.5440613026819923,0.7920344938612311,2896,154846
2905_117172,0.9993367446180556,0.4972299168975069,0.3869731800766283,0.7874683398477482,2905,117172
2920_117810,0.9991531231304348,0.2950138504155125,0.1928480204342273,0.7072808310463373,2920,117810
2945_118999,0.0015893031939691,0.1024930747922437,0.003831417624521,0.0320846461165066,2945,118999
2963_119968,0.010949211159098,0.0595567867036011,0.0089399744572158,0.0253305601522607,2963,119968
2997_122164,0.9248059684377836,0.1121883656509695,0.0242656449553001,0.590966655253491,2997,122164
2997_125114,0.909298086023578,0.0831024930747922,0.0178799489144316,0.5722975944280276,2997,125114
2997_125301,0.8877316372553683,0.2825484764542936,0.1404853128991059,0.6314520565794196,2997,125301
3017_123358,0.0049057556567279,0.113573407202216,0.0191570881226053,0.038931184366962,3017,123358
3017_123436,0.0012521017790649,0.0734072022160664,0.0191570881226053,0.0246891305445193,3017,123436
3056_125389,0.9996682832136106,0.2202216066481994,0.1315453384418901,0.6790219857668152,3056,125389
3056_130465,0.999698271574074,0.299168975069252,0.3001277139208173,0.7195824268573017,3056,130465
3078_126726,0.992990362651155,0.1232686980609418,0.0229885057471264,0.6350736775836882,3078,126726
3078_126855,0.990097468451012,0.0983379501385041,0.0229885057471264,0.6258587166868711,3078,126855
3089_127556,0.0280696350521761,0.1080332409972299,0.0613026819923371,0.0553820215297083,3089,127556
3097_128077,0.9953474036190556,0.3282548476454293,0.2349936143039591,0.719184257895458,3097,128077
3097_128114,0.9978500846038292,0.2409972299168974,0.2222222222222222,0.693231441959589,3097,128114
3101_128204,0.006559163234044,0.0831024930747922,0.0140485312899105,0.0302710989918551,3101,128204
3101_138803,0.0023401091053296,0.0318559556786703,0.0012771392081736,0.0110885660876162,3101,138803
3101_140562,0.0002834004583944,0.0941828254847645,0.0,0.0284248879204659,3101,140562
3101_142267,0.0023113327302909,0.0831024930747922,0.0063856960408684,0.026956117164699,3101,142267
3101_143932,0.0009761370807451,0.0900277008310249,0.0,0.0275939924977545,3101,143932
3101_145494,0.005207380650585,0.1038781163434903,0.0063856960408684,0.0349264328974849,3101,145494
3101_147434,0.0002602410178609,0.0484764542936288,0.0114942528735632,0.0158485061861614,3101,147434
3128_129602,0.997063485137004,0.3185595567867036,0.318007662835249,0.7256067244017383,3128,129602
3128_130682,0.9995354343023256,0.3268698060941828,0.3499361430395913,0.7327758167136093,3128,130682
3128_142015,0.999526658098472,0.3587257617728532,0.2758620689655172,0.7349199302874907,3128,142015
3137_130256,0.0032218552214308,0.1966759002770083,0.0178799489144316,0.0627238781074041,3137,130256
3137_134707,0.0105492040102465,0.1648199445983379,0.0651340996168582,0.062288915747335,3137,134707
3137_138391,0.0047873443606327,0.1481994459833795,0.0217113665389527,0.0495033770652887,3137,138391
3137_143296,0.0003818014953523,0.1828254847645429,0.0715197956577266,0.0622287058923469,3137,143296
3137_146794,0.0303146036359999,0.2534626038781163,0.0893997445721583,0.1031675178022506,3137,146794
3137_148607,0.020285040087585,0.1218836565096952,0.0268199233716475,0.0514181133426243,3137,148607
3137_154919,0.0002706680003411,0.1814404432132964,0.0140485312899105,0.0559993868931846,3137,154919
3210_132833,0.993850610659476,0.4570637119113573,0.3320561941251596,0.7666350993816088,3210,132833
3210_137424,0.9996245881671554,0.4196675900277008,0.3397190293742018,0.7596469328460236,3210,137424
3210_142152,0.9996137050625,0.4155124653739612,0.3933588761174967,0.763757850261438,3210,142152
3210_161286,0.999514262760989,0.275623268698061,0.2183908045977011,0.7042346187257817,3210,161286
3210_166202,0.9984795574683544,0.2728531855955678,0.2081736909323116,0.7017610592529141,3210,166202
3232_133919,0.998040114696398,0.2354570637119113,0.090676883780332,0.6785288763094454,3232,133919
3249_134644,0.9938700015503842,0.0886426592797784,0.0408684546615581,0.6270016441803198,3249,134644
3250_134718,0.9989514977505112,0.335180055401662,0.0587484035759897,0.7057997556284042,3250,134718
3251_134735,0.998146593629139,0.095567867036011,0.0102171136653895,0.6285800276548256,3251,134735
3269_135382,0.0093657077748148,0.278393351800554,0.0830140485312899,0.097438835058184,3269,135382
3275_135628,0.0022974701766666,0.1204986149584487,0.0255427841634738,0.0400823450098819,3275,135628
3280_135793,0.0125179726678147,0.170360110803324,0.0140485312899105,0.060023669970677,3280,135793
3294_136178,0.0040742626159916,0.1204986149584487,0.0076628352490421,0.0393604255820337,3294,136178
3295_136188,0.0135553261446987,0.1509695290858725,0.0229885057471264,0.0557229049872936,3295,136188
3295_136200,0.0378015810834831,0.1163434903047091,0.0,0.0575839957415025,3295,136200
3316_136794,0.0110531674120783,0.1634349030470914,0.0472541507024265,0.060387786431617,3316,136794
3332_137255,0.010344733814025,0.1481994459833795,0.0306513409961685,0.0537318081830456,3332,137255
3332_138097,0.0238468044904804,0.1343490304709141,0.090676883780332,0.0636804802135956,3332,138097
3332_141320,0.0164863547009513,0.1343490304709141,0.0421455938697317,0.0544110813488181,3332,141320
3332_159293,0.0006279618472477,0.0470914127423822,0.0,0.0145042009310632,3332,159293
3332_163098,0.0001901804371794,0.0,0.0,0.0001141082623076,3332,163098
3375_138681,0.0023649256118303,0.2077562326869806,0.0830140485312899,0.0720472300263213,3375,138681
3386_139167,0.999090092602378,0.1108033240997229,0.090676883780332,0.6417627411693769,3386,139167
3406_140173,0.0053553131066735,0.167590027700831,0.0051085568326947,0.0540010518575228,3406,140173
3412_140718,0.0002386432887674,0.0263157894736842,0.0153256704980842,0.0095704898651741,3412,140718
3413_140732,0.0026719586008097,0.1745152354570637,0.0957854406130268,0.0635362898589076,3413,140732
3432_141806,0.0138911529906197,0.0983379501385041,0.0051085568326947,0.0383469325191925,3432,141806
3432_144006,0.009314305861327,0.0817174515235457,0.0178799489144316,0.031891813865303,3432,144006
3432_152034,0.0057892836435164,0.0664819944598338,0.0076628352490421,0.0241844520489641,3432,152034
3505_145386,0.9996351349339208,0.2839335180055401,0.2260536398467433,0.7075665003466889,3505,145386
3507_145453,0.9993094892840096,0.1163434903047091,0.0306513409961685,0.6375538747614353,3507,145453
3519_145969,0.9985236693378882,0.3767313019390582,0.4521072796934864,0.7573443201537989,3519,145969
3519_146347,0.9997041736883407,0.3781163434903047,0.6424010217113664,0.7774975094312324,3519,146347
3519_148314,0.999704312,0.2977839335180055,0.3358876117496807,0.7227465284303697,3519,148314
3519_148571,0.9997035327272727,0.5401662049861496,0.5644955300127714,0.8183215341334857,3519,148571
3519_153113,0.9995856335322776,0.4515235457063712,0.5351213282247765,0.7887205766537556,3519,153113
3519_157441,0.999703648173913,0.3905817174515235,0.4878671775223498,0.7657834218920399,3519,157441
3519_160917,0.9996796988699878,0.4667590027700831,0.5734355044699873,0.7971790706000162,3519,160917
3519_166567,0.9996591580196628,0.4944598337950139,0.6883780332056194,0.8169712482708638,3519,166567
3525_146329,0.0019939095502249,0.2174515235457063,0.0255427841634738,0.0689860812101942,3525,146329
3542_147412,0.2804824347334198,0.1994459833795013,0.0791826309067688,0.2360415189445791,3542,147412
3542_149292,0.00212021533625,0.8601108033240997,0.0,0.2593053701989799,3542,149292
3542_157192,0.730437224696375,0.1786703601108033,0.0779054916985951,0.4996539920209254,3542,157192
3542_159751,0.369538143831313,0.1759002770083102,0.0472541507024265,0.2792183844715235,3542,159751
3547_147740,0.0079553320343937,0.0332409972299168,0.0280970625798211,0.0175552046475933,3547,147740
3547_149476,0.0031287216688904,0.2409972299168974,0.1251596424010217,0.0866923662165056,3547,149476
3558_148375,0.0039892011639595,0.1163434903047091,0.0664112388250319,0.0439376916722916,3558,148375
3558_151754,0.0056742841800194,0.1066481994459833,0.0306513409961685,0.0384641644414234,3558,151754
3558_157333,0.0096516174731826,0.1052631578947368,0.074074074074074,0.044777325259738,3558,157333
3558_163586,0.013711437506338,0.0193905817174515,0.0268199233716475,0.016726029356203,3558,163586
3558_165280,0.0226090337742694,0.1218836565096952,0.0727969348659003,0.0574102107040602,3558,165280
3560_148430,0.9983986826953404,0.2686980609418282,0.0855683269476372,0.6882054605945164,3560,148430
3585_149565,0.9984780465209988,0.4903047091412742,0.4840357598978288,0.7945818166447643,3585,149565
3585_152730,0.9997030804196644,0.3822714681440444,0.5721583652618135,0.7717191252211932,3585,152730
3585_156682,0.99965470173516,0.4473684210526316,0.4393358876117496,0.7779369361180604,3585,156682
3585_156877,0.9996997103968254,0.4958448753462604,0.40485312899106,0.7890586017410792,3585,156877
3585_162175,0.9997026633280256,0.7008310249307479,0.6551724137931034,0.87558814685535,3585,162175
3590_149859,0.0042374313684042,0.2202216066481994,0.0421455938697317,0.0728235002024755,3590,149859
3590_152213,0.0002213388666832,0.1731301939058171,0.0983397190293741,0.0619058333946924,3590,152213
3611_150752,0.0040977896516091,0.3005540166204986,0.2439335887611749,0.1170182376532325,3611,150752
3611_155043,0.0002816606236882,0.4875346260387811,0.4814814814814814,0.1945775323339953,3611,155043
3611_163958,0.0243119533910543,0.4279778393351801,0.3818646232439335,0.1811669861595799,3611,163958
3625_151723,0.9996996377486912,0.3296398891966758,0.3588761174968071,0.734599361157898,3625,151723
3625_161235,0.9932080285714286,0.2437673130193905,0.0,0.6690550110486744,3625,161235
3639_152497,0.9965175567542696,0.1592797783933518,0.0446998722860791,0.6501644547991752,3639,152497
3653_152923,0.909401408733168,0.1994459833795013,0.0395913154533844,0.6094337717990896,3653,152923
3653_153450,0.940190711540012,0.2770083102493075,0.1430395913154533,0.6615208791303447,3653,153450
3653_157261,0.8863380666295493,0.2174515235457063,0.0676883780332056,0.6038071348447621,3653,157261
3665_153545,0.9982828129125364,0.2590027700831024,0.1813537675606641,0.6948058955285189,3665,153545
3667_153600,0.9995425611316114,0.2742382271468144,0.2286079182630906,0.7048577966493202,3667,153600
3693_154379,0.9969293645344388,0.2257617728531856,0.0408684546615581,0.6699729960427747,3693,154379
3703_154789,0.9916115353163216,0.0692520775623268,0.0063856960408684,0.6163811140625779,3703,154789
3716_155275,0.9996991331521738,0.3573407202216067,0.3243933588761175,0.7394610318453979,3716,155275
3716_155281,0.9888865489772728,0.652354570637119,0.5759897828863346,0.8466372788661328,3716,155281
3723_155603,0.994769121447028,0.3171745152354571,0.3090676883780331,0.7229205962766572,3723,155603
3735_156030,0.0123394324382789,0.1163434903047091,0.0472541507024265,0.0470321216246227,3735,156030
3735_157496,0.0110876878737205,0.2645429362880886,0.0881226053639846,0.0948277541470573,3735,157496
3735_160396,0.0002049354885714,0.0,0.0,0.0001229612931428,3735,160396
3735_163651,0.0116141567676666,0.1994459833795013,0.0485312899106002,0.0716554180655103,3735,163651
3754_156707,0.00018608337,0.185595567867036,0.1787994891443167,0.0736702692965424,3754,156707
3755_156737,0.9994932473552124,0.3448753462603878,0.1481481481481481,0.7179733671060586,3755,156737
3759_157035,0.998467485994956,0.3864265927977839,0.3052362707535121,0.74553209651166,3759,157035
3759_157046,0.9996291750266668,0.3545706371191136,0.4112388250319285,0.7472725786549269,3759,157046
3763_157110,0.698172011439935,0.4265927977839335,0.5478927203065134,0.6016703182297923,3763,157110
3763_161237,0.7944910994433656,0.4529085872576178,0.4916985951468709,0.6617370953579917,3763,161237
3763_163631,0.8188307092307692,0.7825484764542936,0.7943805874840356,0.8055010272231531,3763,163631
3763_164862,0.8200616612424422,0.5346260387811635,0.5070242656449552,0.7031272349443098,3763,164862
3780_157613,0.9993221255563284,0.1398891966759002,0.1277139208173691,0.654331426418304,3780,157613
3784_157680,0.9896255143828124,0.4944598337950139,0.2005108556832694,0.7621643443365185,3784,157680
3785_157738,0.9977568039272352,0.2077562326869806,0.1200510855683269,0.6729860607192679,3785,157738
3800_158285,0.9985182069592088,0.2119113573407202,0.1098339719029374,0.673667728568035,3800,158285
3802_158308,0.9926662359251304,0.1191135734072022,0.0,0.6313338135772388,3802,158308
3810_158494,0.0073073088934023,0.1177285318559556,0.0459770114942528,0.0443006460422533,3810,158494
3810_158675,0.0002943538997444,0.0470914127423822,0.0114942528735632,0.0154534614499176,3810,158675
3816_158814,0.9986109232237445,0.6274238227146813,0.6219667943805874,0.8495903801867098,3816,158814
3817_158891,0.99580503689819,0.1731301939058171,0.0446998722860791,0.6538920675392671,3817,158891
3833_159575,0.9984324125939552,0.371191135734072,0.268199233716475,0.7372367116482422,3833,159575
3854_160445,0.998426544058505,0.2673130193905817,0.1315453384418901,0.6924043660964665,3854,160445
3862_160792,0.998652807745946,0.1565096952908587,0.090676883780332,0.6552122816128584,3862,160792
3863_160807,0.0142395537516302,0.2008310249307479,0.0344827586206896,0.0722413155922714,3863,160807
3866_160899,0.9996935888939392,0.3462603878116343,0.3371647509578543,0.7374107447756393,3866,160899
3866_166204,0.9996950814983714,0.3199445983379501,0.2796934865900383,0.7237697770594116,3866,166204
3872_161210,0.9994122450702811,0.3988919667590027,0.3767560664112387,0.7569905437109934,3872,161210
3872_161224,0.9995749743239436,0.6191135734072022,0.7356321839080457,0.8590422750073313,3872,161224
3885_161743,0.0424515655628205,0.0969529085872576,0.0076628352490421,0.0553230954387737,3885,161743
3885_162177,0.0383144940635294,0.113573407202216,0.0102171136653895,0.0580824299653213,3885,162177
3885_164577,0.0204557696970566,0.1343490304709141,0.0421455938697317,0.0567927303464813,3885,164577
3885_164584,0.0200918905312403,0.1024930747922437,0.0051085568326947,0.0433139124396867,3885,164584
3894_162181,0.0149712330848209,0.0512465373961218,0.0089399744572158,0.0252506985154506,3894,162181
3917_163022,0.999681618409091,1.0,1.0,0.9998089710454546,3917,163022
3961_164203,0.9972904398857144,0.2229916897506925,0.1098339719029374,0.6762551680469302,3961,164203
3961_164825,0.9856191231106468,0.1911357340720221,0.1379310344827586,0.6625052975362706,3961,164825
3962_164246,0.0163772411321612,0.0858725761772853,0.003831417624521,0.0359712592949344,3962,164246
3963_164265,0.9963370189184652,0.5595567867036012,0.4584929757343549,0.8115185449355948,3963,164265
3964_164338,0.993309566719298,0.1745152354570637,0.10727969348659,0.659068280017357,3964,164338
3964_164352,0.9985498860985798,0.1592797783933518,0.0996168582375478,0.6568755510009082,3964,164352
3986_165240,0.999324798062992,0.3545706371191136,0.2707535121328224,0.7330414211868115,3986,165240
3998_165601,0.9994693081829732,0.4445983379501385,0.4955300127713919,0.7826140875719646,3998,165601
4014_166308,0.012854884959823,0.092797783933518,0.0166028097062579,0.0372125471265749,4014,166308
4026_166703,0.0927047543113448,0.2229916897506925,0.0779054916985951,0.1303109086818741,4026,166703
4040_167040,0.9996844437113402,0.3559556786703601,0.4112388250319285,0.747721252331105,4040,167040
4043_167174,0.997981927465704,0.2908587257617728,0.2388250319284802,0.7099292774008022,4043,167174
